Gene	S1	S2	S3	S4	S5	S6	S7	S8	S9
G2131	787.4452951	798.9450652	806.3976986	1077.059103	1013.02232	1044.037525	799.2238977	835.0412306	894.7779254
G2132	86.87515278	130.5207285	149.3729965	164.0191528	143.2441064	134.9507422	170.3771875	135.5865916	190.0993395
G2133	154.8159774	160.1845304	164.5267788	246.9399467	167.3091163	164.2423762	170.3771875	209.8363917	203.2096387
G2134	56.80298451	21.75345475	76.85132429	4.556087577	12.60548136	9.41516806	6.195534091	29.05426962	67.73654625
G2135	6753.986237	6590.307995	6679.570735	7056.46844	6059.798676	6537.265023	7296.273981	7272.176078	6702.640504
G2136	3299.028238	3500.328627	3394.447225	2784.225119	2979.477413	3134.204834	2658.916714	3007.654948	2717.109524
G2137	638.1982377	693.1441717	684.0850275	494.3355022	432.0242248	545.0336177	476.023536	550.9550388	459.9529995
G2138	918.8718083	921.5554465	972.0068904	1201.895903	1085.21735	1158.065671	993.3506325	993.2255875	1018.233244
G2139	7422.256643	6962.094312	6566.999782	4780.247086	5980.72793	4621.801388	6223.413994	5423.463663	4950.230501
G2140	5734.873868	6274.882901	7677.555538	2529.995432	2667.778237	2679.138378	2769.403739	1911.125291	3181.432624
G2141	275.1046505	255.1086966	240.29569	371.3211376	383.8942051	358.8225161	367.6016894	436.8901284	395.4940281
G2142	7010.156559	5240.605007	4503.920569	3344.168282	3793.103937	2608.001553	4238.777907	3707.109587	2104.203033
G2143	1359.930276	1457.481468	1385.488663	2196.034212	1903.427686	2061.921805	1795.672297	1986.451175	2667.945902
G2144	570.2574131	528.0156743	507.6517055	503.4476773	528.2842643	458.2048456	471.8931799	502.5312561	540.799845
G2145	267.3081624	264.0078371	260.8615374	266.0755145	285.3422599	336.8537906	277.7664451	330.3578064	261.1134605
G2146	304.0630347	471.6544506	461.1079458	295.234475	313.9910812	283.5011716	244.7235966	263.6405947	306.999508
G2147	5395.169744	4780.816077	4638.139783	3628.012538	3954.683289	4319.46988	4219.158716	4438.846748	3608.609875
G2148	26.73081624	67.23795103	74.68649826	23.6916554	124.9088608	14.64581698	35.10802651	54.88028706	75.38422082
G2149	200.4811218	188.8595389	194.8343433	70.16374869	59.58954825	58.58326793	83.63971023	80.70630451	50.25614721
G2150	752.9179908	746.5390152	850.7766323	835.5864617	802.1669957	844.2267361	745.5292689	729.5849927	724.3440349
G2151	555.778221	564.60103	592.079921	577.2562961	606.2090582	567.0023432	537.9788769	515.4442648	576.853168
G2152	2707.608928	2743.901678	3066.476081	2459.831683	2397.333364	2258.594205	2210.773081	2113.429094	2194.882603
G2153	446.627388	504.2846328	495.7451623	448.3190176	479.0082917	574.3252517	442.9806875	539.1181141	506.9315719
G2154	1158.33537	1131.179647	999.0672158	1026.486531	1109.28236	970.80844	953.079661	959.8669816	1024.788393
G2155	15391.38123	15953.19268	15784.82904	11745.59377	9897.594774	11188.35804	9686.717551	10504.73259	9433.952852
G2156	7011.270343	8209.95158	9132.318635	18634.8538	14488.2819	20861.92016	12016.23837	13872.8757	13734.13101
G2157	3583.04316	3689.188166	3560.056417	3357.380936	4046.359517	3892.648928	3887.697642	3882.511289	3679.623996
G2158	400.9622436	435.0690949	507.6517055	601.4035602	548.9114156	584.7865495	485.3168371	430.433624	606.3513414
G2159	1113.78401	1137.112407	1149.522625	1493.029899	1442.754639	1238.617665	1383.66928	1254.714014	1379.858999
G2160	473.3582043	475.6096242	461.1079458	640.1303046	611.9388225	632.9085196	673.2480379	703.7589753	683.9206121
G2161	1260.803499	1276.532276	1189.571907	1263.858694	1244.504796	1208.279901	1054.273384	1135.268683	1120.930588
G2162	349.7281791	347.0664825	365.8556002	416.4264046	373.5806294	374.5144628	379.9927576	397.0750182	395.4940281
G2163	1011.315881	1010.546852	1123.544713	1242.900691	1284.613146	1389.260354	1136.880506	1330.039898	1261.866305
G2164	223.870586	279.8285315	247.8725812	269.2647758	310.5532226	291.8702099	288.0923352	281.9340237	278.5938596
G2165	8.91027208	45.48449629	38.96686866	38.72674441	87.09241668	15.69194677	53.69462879	69.94546391	89.58704504
G2166	14.47919213	278.8397381	599.6568121	195.4561571	75.63288817	111.9358869	76.41158712	163.5647771	120.1777433
G2167	100.2405609	85.03623219	92.00510655	109.8017106	85.94646383	66.95230621	123.9106818	144.1952641	102.6973443
G2168	3502.850711	3843.439936	3342.4914	2688.091671	3055.110301	2453.174345	2349.140009	2303.895973	2182.864829
G2169	1440.122725	1733.354826	1596.559202	1916.746044	1841.546232	2095.397958	1963.984307	2084.374824	2118.405858
G2170	951.1715445	1004.614092	1033.704432	1226.954385	1144.806898	1250.125092	1026.393481	1043.801538	1066.304341
G2171	6252.783432	6551.745052	7268.403417	7824.624806	7347.849681	6940.02499	7098.01689	6705.079778	6857.779045
G2172	1747.527112	1855.965207	2061.9968	1372.749187	1357.954128	1412.275209	1269.0519	1237.496669	1259.681255
G2173	9785.706312	9829.595165	8754.556491	8754.066671	9670.69611	7084.3909	8623.150865	8155.641091	6617.423558
G2174	3640.959929	3484.507933	3603.352938	3190.172522	3717.471049	3513.949946	3832.970424	3619.946778	3533.225654
G2175	5767.173604	6003.95351	5489.998828	6356.197779	7013.231448	6943.163379	6419.605907	6150.896487	6354.125048
G2176	1034.705345	980.8830504	1022.880302	1058.379144	1053.13067	1038.806876	897.3198541	1109.442666	985.4574954
G2177	2390.180485	2478.905048	2627.016395	2380.555759	1999.687725	2287.885839	2131.263727	2210.276659	2059.409511
G2178	30729.30084	30129.52362	32604.44493	20947.52385	24203.67017	27808.22193	23845.57813	24308.73892	22704.85329
G2179	8596.184989	9346.075194	11077.41483	16241.9966	19812.37884	16254.76459	17487.92756	17290.51868	19091.87332
G2180	5347.277032	4981.541137	5328.719289	4126.904128	3913.428986	4110.243923	3676.016894	3543.54481	3185.802723
G2181	541.2990289	517.1389469	600.7392251	748.565189	735.7017304	755.3057044	565.8587803	671.4764535	706.8636358
G2182	3221.063357	2775.543067	3606.600177	5032.654338	3728.930577	3549.518359	3652.267346	3319.719325	3151.93445
G2183	6361.934265	7453.524631	7127.689725	3255.324574	2408.792893	2311.946824	2881.955941	2452.395573	2453.811014
G2184	2157.399627	2221.818764	2452.747899	3027.520195	2888.947137	2778.520708	2895.379598	2774.144707	3043.774481
G2185	6473.312666	7215.225422	7631.011778	9273.460655	8865.091256	8892.103168	8655.161125	8144.880251	8621.114297
G2186	10064.15231	11984.17598	11434.61112	4653.587852	3381.706863	3196.972621	3529.389254	3561.838239	3323.460866
G2187	4353.781695	3990.770153	4609.997045	2961.001317	2976.039554	2905.102411	2505.060951	2427.64564	2177.402204
G2188	1756.437384	1991.429903	2024.112344	3368.315546	3146.786529	2873.718518	2867.499695	2624.569023	2870.063016
G2189	62.37190456	108.7672737	55.20306393	124.3811909	110.0114737	103.5668487	98.09595644	151.7278525	115.8076436
G2190	527.9336207	551.7467158	549.8658133	471.0994555	542.0356985	505.2806859	529.7181648	455.1835574	518.9493462
G2191	67.94082461	53.39484347	75.76891128	20.95800286	20.62715132	23.01485526	26.84731439	51.65203488	52.44119709
G2192	34666.52731	36810.8006	40878.41005	8701.216055	8547.662316	8689.15399	7296.273981	9053.095198	6282.018402
G2193	333.021419	230.3888616	241.3781031	301.1573889	357.5372895	263.6247057	303.5811704	305.6078731	297.1667835
G2194	5043.213997	6156.227693	4637.05737	34557.01306	34259.40643	27910.74265	36563.97703	33911.71307	44524.76138
G2195	308.5181708	322.3466476	272.7680806	383.622574	390.7699222	243.7482398	486.3494261	405.6836907	476.3408736
G2196	213.8465299	223.4673078	229.4715599	235.5497278	276.1746371	245.8404993	236.4628845	233.510241	204.3021637
G2197	2539.427543	2556.030933	2531.76405	2381.466977	2560.058669	2595.447995	2987.280021	2739.710017	2770.643246
G2198	6278.400464	6352.997579	6486.901218	9562.316608	6772.58135	7598.040625	8796.62582	8881.997832	10782.12863
G2199	1707.430887	1538.562527	1876.904174	1325.821485	1214.710022	1462.489439	1466.276401	1433.343968	1194.129759
G2200	2812.304625	3081.080227	2925.762388	2818.395775	2627.669887	2964.731809	2780.762218	2765.536034	2795.77132
G2201	1558.18383	2022.082498	1955.920324	3689.064111	3535.264545	3272.293966	3171.080865	2928.024728	3242.61402
G2202	1688.496559	1910.348844	1747.014611	1445.19098	1131.055464	1181.080527	985.0899204	890.9976018	760.3973579
G2203	1474.650029	1267.633136	1428.785184	375.4216164	281.9044014	404.8522266	317.0048276	323.9013021	329.9425317
G2204	1109.328874	1211.271912	1041.281324	1098.928324	1278.883382	1235.479275	1309.322871	1231.040165	1207.240058
G2205	590.3055253	615.0294933	779.3373731	544.4524655	615.376681	587.9249389	667.0525038	783.3891957	658.7925385
G2206	952.2853286	1055.042555	1162.511582	2715.428196	2470.674347	2663.446431	3336.295108	3087.285168	3677.438946
G2207	1802.102528	2232.695492	2154.001906	5866.418365	5232.420718	5477.535551	5205.281225	5323.387845	6002.332017
G2208	13921.18634	13638.42733	18544.98224	7636.458389	10030.52531	7766.46752	8437.284843	7525.055832	8008.207806
G2209	1653.969255	581.4105178	460.0255327	680.2238753	3756.433446	462.3893647	1137.913095	1622.734763	813.9310799
G2210	360.8660192	372.7751109	371.2676652	245.5731204	312.8451283	289.7779503	300.4834034	257.1840904	286.2415341
G2211	220.529234	227.4224814	230.5539729	167.6640229	159.2874463	169.4730251	182.7682557	157.1082728	186.8217646
G2212	453.3100921	416.2820204	440.5420984	442.8517125	466.4028104	444.6051584	445.0458655	435.8140443	473.0632988
G2213	1159.449154	1126.23568	1098.649213	1749.082021	1838.108373	1535.718524	1757.466504	1349.409411	1402.802022
G2214	2467.031582	2455.174006	2388.885531	3610.243796	3711.741285	3810.004675	3665.691004	3596.272929	3753.915692
G2215	2429.162926	2547.131792	2965.81167	2537.285172	2644.85918	2650.892874	2528.810498	2326.493738	2437.42314
G2216	51.23406446	52.40605007	69.27443317	52.39500714	58.4435954	67.99843599	58.85757386	40.89119428	71.01412106
G2217	508.9992926	574.488964	543.3713351	1250.190431	1321.283637	1208.279901	938.6234147	1166.475121	1437.76282
G2218	390.9381875	446.9346157	508.7341186	434.6507549	459.5270933	457.1587158	377.9275795	379.8576732	410.7893772
G2219	1479.105165	1477.257336	1464.504814	1080.248365	959.1625363	1052.406563	905.5805663	976.0082425	881.6676261
G2220	1374.409468	1405.075418	1445.021379	1094.827845	1064.590199	1378.799056	1342.36572	1445.180893	1253.126106
G2221	1667.334663	1694.791883	1768.662872	2352.308016	2095.947765	1989.73885	1934.039225	1892.831862	1682.488407
G2222	483.3822603	459.7889299	572.5964866	754.0324941	716.2205319	652.7849855	547.272178	521.9007691	622.7392155
G2223	1214.024571	1058.997729	1230.703602	1320.35418	1292.634816	1309.75449	1360.952322	1220.279324	1253.126106
G2224	1437.895157	1511.865105	1551.097855	1430.611499	1284.613146	1394.491003	1320.68135	1304.213881	1233.460657
G2225	508.9992926	455.8337563	559.6075304	455.6087577	425.1485077	481.2197009	496.6753163	460.5639777	447.9352252
G2226	1388.88866	1420.896112	1490.482726	1578.684346	1561.933736	1730.298664	1779.150873	1707.745403	1756.780103
G2227	20.04811218	45.48449629	20.56584735	152.1733251	179.9145976	94.1516806	685.639106	757.5631783	681.7355622
G2228	1.11378401	7.910347181	5.412065091	0.455608758	14.89738706	10.46129784	0	6.456504361	1.092524939
G2229	1976.966618	1794.660017	1814.124219	1439.268066	1835.816467	1845.37294	2167.404343	1992.907679	1835.441898
G2230	1199.545379	1292.352971	1441.77414	1180.026683	937.3894322	835.8576978	800.2564867	666.0960332	1009.493044
G2231	6995.677367	7548.448797	7695.95656	6848.255238	6158.350622	5884.480038	5997.277	4523.857389	6639.274057
G2232	717.2769024	27.68621513	113.6533669	22.78043789	6.875717106	21.96872547	9.293301136	26.9021015	21.85049879
G2233	143.6781373	81.0810586	97.41717164	86.56566397	270.4448728	81.59812319	67.11828598	77.47805233	196.6544891
G2234	369.7762913	398.4837392	418.893838	419.6156659	332.3263268	338.9460502	336.6240189	343.2708152	358.3481801
G2235	316.3146588	257.0862834	318.2294274	378.6108777	323.158704	321.1618438	319.0700057	397.0750182	363.8108048
G2236	847.5896316	870.1381899	855.1062844	649.6980885	631.4200209	707.1837343	630.9118882	674.7047057	558.2802441
G2237	290.6976266	285.7612919	349.6194049	351.2743522	333.4722797	416.3596542	366.5691004	429.35754	365.9958547
G2238	122.5162411	17.79828116	145.0433444	31.89261304	22.91905702	14.64581698	113.5847917	38.73902616	48.07109734
G2239	249.4876182	297.6268127	277.0977327	343.9846121	325.4506097	326.3924928	291.1901023	393.846766	382.3837288
G2240	128.0851612	105.8008935	86.59304146	199.1010271	284.1963071	182.0265825	408.90525	437.9662125	302.6294082
G2241	463.3341482	528.0156743	468.6848369	695.7145731	586.7278597	567.0023432	560.6958352	587.5418968	638.0345646
G2242	96.89920887	46.47328969	239.213277	5.011696335	10.31357566	8.369038276	4.13035606	31.20643774	113.6225937
G2243	1053.639673	982.8606372	1001.232042	674.3009615	882.3836953	898.6254849	811.6149659	909.2910308	781.1553317
G2244	44.5513604	10.87672737	44.37893375	1.822435031	1.145952851	9.41516806	8.260712121	20.44559714	74.29169588
G2245	443.286036	508.2398063	505.4868795	572.2445997	454.9432819	593.1555878	479.121303	542.3463663	442.4726005
G2246	202.7086898	254.1199032	241.3781031	138.9606711	156.9955406	163.1962464	161.0838864	177.5538699	229.4302373
G2247	1919.049849	1977.586795	1940.766542	2178.265471	2275.862362	2174.903822	2354.302954	2222.113584	2318.337922
G2248	49136.80917	50878.36427	55710.71563	68351.79266	68078.76697	64516.91607	75361.44409	68816.65173	66332.6517
G2249	5.56892005	233.3552418	133.1368012	60.59596478	12.60548136	26.15324461	50.59686174	3.22825218	197.747014
G2250	4743.606099	5143.703254	5258.362442	5224.921234	4969.997515	5198.218899	5497.503917	4942.454088	4999.394123
G2251	34251.08588	39289.70565	43563.87674	43097.39922	46525.68575	37701.4713	42748.15264	29536.35528	32860.96513
G2252	12572.39391	12918.58574	14108.17128	11381.56238	12792.27168	12183.22747	13235.726	13554.35482	12494.11521
G2253	136.9954332	187.8707455	239.213277	300.2461714	264.7151086	208.1798271	212.7133371	249.6515019	304.8144581
G2254	5478.703545	5524.388712	5428.301286	4657.232722	5209.501661	5589.471438	5424.190096	5310.474837	5411.276025
G2255	519.0233487	36.58535571	89.84028051	37.81552689	22.91905702	31.38389353	43.36873864	34.43468992	48.07109734
G2256	782.990159	668.4243368	899.4852181	451.5082789	398.7915922	491.6809987	520.4248636	507.9116764	338.6827312
G2257	5469.793273	5553.063721	5156.615619	3831.214044	3766.747021	4070.490991	4282.146646	4078.358588	4186.555568
G2258	2.22756802	117.6664143	56.28547695	17.31313279	6.875717106	4.184519138	19.61919129	3.22825218	78.66179564
G2259	415.4414357	366.8423505	474.096902	100.6895355	112.3033794	111.9358869	131.1388049	89.31497699	88.4945201
G2260	2715.405416	2608.436983	3057.816776	2411.081546	2886.655232	2385.175909	2622.776098	2536.33013	2674.501052
G2261	915.5304562	902.768372	978.5013685	1057.923535	862.9024968	1000.100074	767.2136382	829.6608103	740.7319089
G2262	13399.93542	12478.57268	12716.18814	6568.967069	7950.620881	8455.867048	8429.02413	8674.313608	7212.84965
G2263	582.5090372	15.82069436	70.35684618	1.366826273	2.291905702	7.322908491	3.097767045	4.30433624	14.20282421
G2264	647.1085098	624.9174273	775.007721	1714.000147	1451.922262	1351.599682	864.2770057	1031.964614	1060.841716
G2265	620.3776936	572.5113772	599.6568121	558.576337	547.7654628	593.1555878	500.8056723	514.3681807	530.9671206
G2266	799.6969192	1139.089994	946.0289779	848.7991157	976.3518291	810.750583	754.8225701	690.8459666	841.2442034
G2267	2773.322185	3001.976755	2859.735194	14893.39468	16125.84852	11145.46672	10842.18466	10504.73259	11589.50456
G2268	373.1176434	368.8199373	401.5752298	540.8075954	554.6411799	556.5410453	611.292697	575.7049721	555.0026692
G2269	271.7632984	250.1647296	255.4494723	513.0154612	504.2192545	572.2329921	509.0663845	484.237827	510.2091467
G2270	667.156622	654.5812292	865.9304146	1016.918747	991.2492162	826.4425297	845.6904034	812.4434654	948.3116474
G2271	292.9251946	372.7751109	403.7400558	436.4731899	362.1211009	442.5128988	459.5021117	457.3357255	424.9922014
G2272	749.5766387	661.502783	880.0017838	750.387624	823.9400999	713.460513	690.8020511	781.2370276	771.3226073
G2273	307.4043868	370.7975241	381.0093824	158.5518477	171.8929277	122.3971848	179.6704886	402.4554385	269.85366
G2274	618.1501256	595.2536253	619.1402464	619.6279105	606.2090582	619.3088324	604.0645738	512.2160126	508.0240968
G2275	367.5487233	370.7975241	419.9762511	355.374831	378.1644408	390.2064096	355.2106212	402.4554385	350.7005056
G2276	16800.31801	16895.51278	19358.95683	19881.85497	17648.81986	18627.38694	16551.36932	16242.4128	14974.14682
G2277	2147.375571	1943.96782	2131.271233	1386.41745	1425.565347	1323.354177	1416.712129	1547.408878	1230.183082
G2278	74.62352867	68.22674443	57.36788997	84.74322894	84.80051098	66.95230621	86.73747727	71.02154797	88.4945201
G2279	1288.6481	1198.417598	1275.082535	1516.265946	1337.326977	1380.891315	1258.726009	1257.942266	1285.901854
G2280	866.5239598	794.9898916	689.4970926	988.2153956	956.8706306	954.0703634	1103.837657	897.4541061	851.0769278
G2281	3501.736927	3588.33124	3208.272186	2758.711028	3002.39647	3023.315077	2799.34882	2897.894374	2595.839256
G2282	120.2886731	121.6215879	138.5488663	92.48857782	74.48693532	46.02971052	62.98792992	59.1846233	71.01412106
G2283	13.36540812	13.84310757	23.8130864	108.8904931	138.660295	122.3971848	223.0392273	205.5320555	345.2378809
